source_url,target_url,anchor_text,alt_text,nofollow,path_type
"https://michgc.com/3m-fasara-decorative-glass-finishes/","https://michgc.com/3m-fasara-decorative-glass-finishes/","Resources","","false","3"
"https://michgc.com/3m-fasara-decorative-glass-finishes/","https://michgc.com/3m-fasara-decorative-glass-finishes/","Market","","false","3"
"https://michgc.com/3m-fasara-decorative-glass-finishes/","https://michgc.com/3m-fasara-decorative-glass-finishes/","Cancel reply","","true","4"
"https://michgc.com/3m-fasara-decorative-glass-finishes/","https://michgc.com/3m-fasara-decorative-glass-finishes/","Resources","","false","3"
"https://michgc.com/3m-fasara-decorative-glass-finishes/","https://michgc.com/3m-fasara-decorative-glass-finishes/","Market","","false","3"
"https://michgc.com/blog/page/7/","https://michgc.com/3m-fasara-decorative-glass-finishes/","3M Fasara Decorative Glass Finishes Transform Ordinary Glass","","false","2"
"https://michgc.com/prevent-fading-preserve-furnishings/","https://michgc.com/3m-fasara-decorative-glass-finishes/","","","false","2"
"https://michgc.com/sun-window-film/","https://michgc.com/3m-fasara-decorative-glass-finishes/","","","false","2"
