source_url,target_url,anchor_text,alt_text,nofollow,path_type
"https://michgc.com/html-sitemap/","https://michgc.com/html-sitemap/robots.txt","robots.txt","","false","3"
"https://michgc.com/html-sitemap/?C=D;O=A","https://michgc.com/html-sitemap/robots.txt","robots.txt","","false","3"
"https://michgc.com/html-sitemap/?C=D;O=D","https://michgc.com/html-sitemap/robots.txt","robots.txt","","false","3"
"https://michgc.com/html-sitemap/?C=M;O=A","https://michgc.com/html-sitemap/robots.txt","robots.txt","","false","3"
"https://michgc.com/html-sitemap/?C=M;O=D","https://michgc.com/html-sitemap/robots.txt","robots.txt","","false","3"
"https://michgc.com/html-sitemap/?C=N;O=A","https://michgc.com/html-sitemap/robots.txt","robots.txt","","false","3"
"https://michgc.com/html-sitemap/?C=N;O=D","https://michgc.com/html-sitemap/robots.txt","robots.txt","","false","3"
"https://michgc.com/html-sitemap/?C=S;O=A","https://michgc.com/html-sitemap/robots.txt","robots.txt","","false","3"
"https://michgc.com/html-sitemap/?C=S;O=D","https://michgc.com/html-sitemap/robots.txt","robots.txt","","false","3"
