source_url,target_url,anchor_text,alt_text,nofollow,path_type
"https://michgc.com/blog/page/2/","https://michgc.com/school-safety-window-film-detroit-michigan/","School Safety for Back to School – Is Your Detroit, Michigan Area School Safe?","","false","2"
"https://michgc.com/commercial-decorative-glass-film-detroit/","https://michgc.com/school-safety-window-film-detroit-michigan/","","","false","2"
"https://michgc.com/school-safety-window-film-detroit-michigan/","https://michgc.com/school-safety-window-film-detroit-michigan/","Resources","","false","3"
"https://michgc.com/school-safety-window-film-detroit-michigan/","https://michgc.com/school-safety-window-film-detroit-michigan/","Market","","false","3"
"https://michgc.com/school-safety-window-film-detroit-michigan/","https://michgc.com/school-safety-window-film-detroit-michigan/","Cancel reply","","true","4"
"https://michgc.com/school-safety-window-film-detroit-michigan/","https://michgc.com/school-safety-window-film-detroit-michigan/","Resources","","false","3"
"https://michgc.com/school-safety-window-film-detroit-michigan/","https://michgc.com/school-safety-window-film-detroit-michigan/","Market","","false","3"
"https://michgc.com/window-film-home-improvement-list-detroit/","https://michgc.com/school-safety-window-film-detroit-michigan/","","","false","2"
