target_url,title,status_code,crawl_depth,exported_total_inlinks,exported_unique_inlinks,reported_total_inlinks,reported_unique_inlinks,inlinks_file
"https://campbellwindowfilm.com/locations-served/san-francisco/","Window Film Installation Services in San Francisco, CA","200","1","1071","264","1071","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_locations_served_san_francisco.csv"
"https://campbellwindowfilm.com/locations-served/san-francisco/decorative-window-film/","San Francisco Decorative Window Film - Campbell Window Film","200","1","540","264","540","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_locations_served_san_francisco_decorative_window_film.csv"
"https://campbellwindowfilm.com/locations-served/san-francisco/security-screens-doors-windows/","San Francisco Security Screen Installation - Campbell Window Film","200","1","540","264","540","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_locations_served_san_francisco_security_screens_doors_windows.csv"
"https://campbellwindowfilm.com/locations-served/san-francisco/security-window-film/","San Francisco Security Window Film - Campbell Window Film","200","1","540","264","540","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_locations_served_san_francisco_security_window_film.csv"
"https://campbellwindowfilm.com/locations-served/san-francisco/window-tinting/","San Francisco Window Tinting - Campbell Window Film","200","1","541","264","541","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_locations_served_san_francisco_window_tinting.csv"
"https://campbellwindowfilm.com/locations-served/santa-monica/","Window Film Installation Services in Santa Monica, CA","200","1","1073","264","1073","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_locations_served_santa_monica.csv"
"https://campbellwindowfilm.com/locations-served/santa-monica/decorative-window-film/","Santa Monica Decorative Window Film - Campbell Window Film","200","1","540","264","540","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_locations_served_santa_monica_decorative_window_film.csv"
"https://campbellwindowfilm.com/locations-served/santa-monica/security-screens-doors-windows/","Santa Monica- Screen Doors - Campbell Window Film","200","1","540","264","540","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_locations_served_santa_monica_security_screens_doors_windows.csv"
"https://campbellwindowfilm.com/locations-served/santa-monica/window-tinting/","Santa Monica Window Tinting - Campbell Window Film","200","1","541","264","541","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_locations_served_santa_monica_window_tinting.csv"
"https://campbellwindowfilm.com/privacy-policy/","Privacy Policy - Campbell Window Film","200","1","276","264","276","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_privacy_policy.csv"
"https://campbellwindowfilm.com/products/","Products - Campbell Window Film","200","1","540","264","540","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_products.csv"
"https://campbellwindowfilm.com/products/bird-safe-window-films/","Bird Safe Window Films | Bird Collision Prevention - Campbell Window Film","200","1","1079","264","1079","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_products_bird_safe_window_films.csv"
"https://campbellwindowfilm.com/products/decorative-window-films/","Decorative Window Film Installation | Campbell Window Film - Campbell Window Film","200","1","2143","264","2143","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_products_decorative_window_films.csv"
"https://campbellwindowfilm.com/products/decorative-window-films/architectural-resurfacing/","Architectural Resurfacing - Campbell Window Film","200","1","540","264","540","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_products_decorative_window_films_architectural_resurfacing.csv"
"https://campbellwindowfilm.com/products/decorative-window-films/custom-graphics/","Custom Graphics - Campbell Window Film","200","1","1068","264","1068","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_products_decorative_window_films_custom_graphics.csv"
"https://campbellwindowfilm.com/products/decorative-window-films/switchable-film/","Switchable Film - Campbell Window Film","200","1","1088","264","1088","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_products_decorative_window_films_switchable_film.csv"
"https://campbellwindowfilm.com/products/security-glass/","Security Glass Installation for Commercial and Residential","200","1","549","264","549","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_products_security_glass.csv"
"https://campbellwindowfilm.com/products/security-screens/","Security Screens - Campbell Window Film","200","1","551","264","551","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_products_security_screens.csv"
"https://campbellwindowfilm.com/products/security-screens/security-screens-for-doors/","Security Screen for Doors | Forced-Entry Resistance | Campbell Window Film - Campbell Window Film","200","1","540","264","540","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_products_security_screens_security_screens_for_doors.csv"
"https://campbellwindowfilm.com/products/security-screens/security-screens-for-windows/","Security Screen for Windows | Forced-Entry Resistance | Campbell Window Film - Campbell Window Film","200","1","540","264","540","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_products_security_screens_security_screens_for_windows.csv"
"https://campbellwindowfilm.com/products/security-window-film/","Security Window Film - Campbell Window Film","200","1","1096","264","1096","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_products_security_window_film.csv"
"https://campbellwindowfilm.com/products/solar-control/","Solar Control Window Film in CA | Campbell Window Film","200","1","1088","264","1088","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_products_solar_control.csv"
"https://campbellwindowfilm.com/safety-glass-vs-tempered-glass/","Safety Glass VS Tempered Glass: A Complete Guide - Campbell Window Film","200","1","628","264","628","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_safety_glass_vs_tempered_glass.csv"
"https://campbellwindowfilm.com/services/burglar-proof-windows-and-doors/","Burglar Proof Windows and Doors - Campbell Window Film","200","1","544","264","544","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_burglar_proof_windows_and_doors.csv"
"https://campbellwindowfilm.com/services/colored-window-film/","Colored Window Film - Campbell Window Film","200","1","1600","264","1600","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_colored_window_film.csv"
"https://campbellwindowfilm.com/services/commercial-building-window-tinting/","Transform Your Space with Expert Commercial Window Tinting Services - Campbell Window Film","200","1","604","264","604","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_commercial_building_window_tinting.csv"
"https://campbellwindowfilm.com/services/commercial-security-film/","Commercial Security Window Film - Campbell Window Film","200","1","543","264","543","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_commercial_security_film.csv"
"https://campbellwindowfilm.com/services/commercial-window-security/","Commercial Building Security Solutions - Campbell Window Film","200","1","580","264","580","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_commercial_window_security.csv"
"https://campbellwindowfilm.com/services/custom-decorative-window-film/","Custom Decorative Window Film - Campbell Window Film","200","1","1092","264","1092","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_custom_decorative_window_film.csv"
"https://campbellwindowfilm.com/services/daytime-privacy-film/","Daytime Privacy Film Installation | Campbell Window Film - Campbell Window Film","200","1","1068","264","1068","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_daytime_privacy_film.csv"
"https://campbellwindowfilm.com/services/dichroic-window-film/","Dichroic Window Film - Campbell Window Film","200","1","1605","264","1605","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_dichroic_window_film.csv"
"https://campbellwindowfilm.com/services/facade-re-imaging-renovation/","Facade Re-imaging Renovation - Campbell Window Film","200","1","1609","264","1609","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_facade_re_imaging_renovation.csv"
"https://campbellwindowfilm.com/services/fading-protection-film/","Fading Protection Film Installation | UV Protection Film - Campbell Window Film","200","1","1070","264","1070","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_fading_protection_film.csv"
"https://campbellwindowfilm.com/services/frosted-window-film/","Frosted Window Film - Campbell Window Film","200","1","2136","264","2136","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_frosted_window_film.csv"
"https://campbellwindowfilm.com/services/mirror-window-film/","Mirror Window Film - Campbell Window Film","200","1","1074","264","1074","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_mirror_window_film.csv"
"https://campbellwindowfilm.com/services/residential-window-security-film/","California Home / Residential Window Security Film - Campbell Window Film","200","1","548","264","548","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_residential_window_security_film.csv"
"https://campbellwindowfilm.com/services/residential-window-tinting/","California Home / Residential Window Tinting Services - Campbell Window Film","200","1","579","264","579","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_residential_window_tinting.csv"
"https://campbellwindowfilm.com/services/skylight-window-tinting-film/","Skylight Window Tinting Film - Campbell Window Film","200","1","1073","264","1073","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_skylight_window_tinting_film.csv"
"https://campbellwindowfilm.com/services/window-insulation-film/","Insulating Window FilmFor Better Heating & Cooling - Campbell Window Film","200","1","1078","264","1078","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_window_insulation_film.csv"
"https://campbellwindowfilm.com/sitemap/","Sitemap - Campbell Window Film","200","1","276","264","276","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_sitemap.csv"
"https://campbellwindowfilm.com/terms-conditions-of-use/","Terms & Conditions of Use - Campbell Window Film","200","1","276","264","276","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_terms_conditions_of_use.csv"
"https://campbellwindowfilm.com/the-pros-and-cons-of-tinted-house-windows/","The Pros and Cons of Tinted House Windows - Campbell Window Film","200","1","628","264","628","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_the_pros_and_cons_of_tinted_house_windows.csv"
"https://campbellwindowfilm.com/window-anti-glare-film/","How Anti-Glare Window Film Improves Office Comfort and Productivity - Campbell Window Film","200","1","628","264","628","264","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_window_anti_glare_film.csv"
"https://campbellwindowfilm.com/contact/","","301","2","71","68","71","68","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_contact.csv"
"https://campbellwindowfilm.com/services/riot-glass/","","301","3","24","22","24","22","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_riot_glass.csv"
"https://campbellwindowfilm.com/a-look-at-the-3m-sun-control-window-film-prestige-series/","A Look at the 3M Sun Control Window Film Prestige Series - Campbell Window Film","200","2","29","18","29","18","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_a_look_at_the_3m_sun_control_window_film_prestige_series.csv"
"https://campbellwindowfilm.com/what-is-access-control/","What Is Access Control in Commercial Buildings? - Campbell Window Film","200","2","23","12","23","12","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_what_is_access_control.csv"
"https://campbellwindowfilm.com/services/bird-safe-window-films/","","301","2","9","9","9","9","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_bird_safe_window_films.csv"
"https://campbellwindowfilm.com/services/decorative-window-films/","","301","2","9","9","9","9","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_decorative_window_films.csv"
"https://campbellwindowfilm.com/solar-window-film-for-commercial-buildings/","Everything You Need To Know About Solar Window Film for Commercial Buildings - Campbell Window Film","200","2","19","8","19","8","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_solar_window_film_for_commercial_buildings.csv"
"https://campbellwindowfilm.com/privacy-window-film/","5 Types of Privacy Window Film and How They Work - Campbell Window Film","200","2","18","7","18","7","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_privacy_window_film.csv"
"https://campbellwindowfilm.com/safety-and-security-window-film/","Using Safety and Security Window Film To Strengthen Commercial Windows and Doors - Campbell Window Film","200","2","18","7","18","7","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_safety_and_security_window_film.csv"
"https://campbellwindowfilm.com/safety-issues-in-schools/","How To Address and Mitigate Safety Issues in Schools: A Guide for 2025 and Beyond - Campbell Window Film","200","2","18","7","18","7","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_safety_issues_in_schools.csv"
"https://campbellwindowfilm.com/services/decorative-window-film/","","301","2","40","7","40","7","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_services_decorative_window_film.csv"
"https://campbellwindowfilm.com/window-tint-installers/","The Crucial Role of Professional Window Tint Installers for Commercial Buildings - Campbell Window Film","200","2","17","7","17","7","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_window_tint_installers.csv"
"https://campbellwindowfilm.com/3m-window-film-types-and-benefits/","3M Window Film: Three Different Types and Their Benefits - Campbell Window Film","200","2","16","6","16","6","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_3m_window_film_types_and_benefits.csv"
"https://campbellwindowfilm.com/bulletproof-windows-for-schools/","How Effective Are Bulletproof Windows for Schools? - Campbell Window Film","200","2","17","6","17","6","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_bulletproof_windows_for_schools.csv"
"https://campbellwindowfilm.com/commercial-window-tinting/","","301","2","8","6","8","6","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_commercial_window_tinting.csv"
"https://campbellwindowfilm.com/forced-entry-prevention-101-what-types-of-reinforced-glass-are-there-for-businesses/","Forced Entry Prevention 101: What Types of Reinforced Glass Are There for Businesses? - Campbell Window Film","200","2","16","6","16","6","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_forced_entry_prevention_101_what_types_of_reinforced_glass_are_there_for_businesses.csv"
"https://campbellwindowfilm.com/where-to-buy-3m-window-film/","Where To Buy 3M Window Film - Campbell Window Film","200","2","16","6","16","6","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_where_to_buy_3m_window_film.csv"
"https://campbellwindowfilm.com/window-film-for-security/","How Effective Is Window Film for Security? - Campbell Window Film","200","2","17","6","17","6","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_window_film_for_security.csv"
"https://campbellwindowfilm.com/3m-frosted-privacy-window-film/","Five Use Cases for 3M Frosted Privacy Window Film - Campbell Window Film","200","2","15","5","15","5","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_3m_frosted_privacy_window_film.csv"
"https://campbellwindowfilm.com/blogs/2/","Blogs - Campbell Window Film","200","2","17","5","17","5","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_blogs_2.csv"
"https://campbellwindowfilm.com/blogs/3/","Blogs - Campbell Window Film","200","2","17","5","17","5","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_blogs_3.csv"
"https://campbellwindowfilm.com/blogs/4/","Blogs - Campbell Window Film","200","2","17","5","17","5","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_blogs_4.csv"
"https://campbellwindowfilm.com/blogs/5/","Blogs - Campbell Window Film","200","2","16","5","16","5","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_blogs_5.csv"
"https://campbellwindowfilm.com/case-studies/","Case Studies - Campbell Window Film","200","2","18","5","18","5","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_case_studies.csv"
"https://campbellwindowfilm.com/designtex-casper-cloaking-film/","Casper Cloaking Film by Designtex - Campbell Window Film","200","2","16","5","16","5","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_designtex_casper_cloaking_film.csv"
"https://campbellwindowfilm.com/how-does-energy-efficient-window-film-work-can-it-save-you-money/","How Does Energy-Efficient Window Film Work? Can It Save You Money? - Campbell Window Film","200","2","15","5","15","5","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_how_does_energy_efficient_window_film_work_can_it_save_you_money.csv"
"https://campbellwindowfilm.com/physical-security/","How Commercial Facilities Can Improve Physical Security - Campbell Window Film","200","2","16","5","16","5","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_physical_security.csv"
"https://campbellwindowfilm.com/reinforced-glass-in-school-security/","The Vital Role of Reinforced Glass in School Security - Campbell Window Film","200","2","16","5","16","5","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_reinforced_glass_in_school_security.csv"
"https://campbellwindowfilm.com/retail-storefront-security/","Retail Storefront Security: How to Prevent Break-ins and Theft - Campbell Window Film","200","2","15","5","15","5","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_retail_storefront_security.csv"
"https://campbellwindowfilm.com/riot-glass-security-window-film/","Everything You Need To Know About Riot Glass® Security Window Film - Campbell Window Film","200","2","15","5","15","5","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_riot_glass_security_window_film.csv"
"https://campbellwindowfilm.com/security-doors-for-schools/","A Guide To Glazing Security Doors for Schools - Campbell Window Film","200","2","16","5","16","5","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_security_doors_for_schools.csv"
"https://campbellwindowfilm.com/security-for-government/","How Can You Boost Window Security for Government Buildings? - Campbell Window Film","200","2","16","5","16","5","C:\Users\nefre\OneDrive\Desktop\ai_projects\skills\screaming-frog\output\campbellwindowfilm.com-sitewide\inlinks\campbellwindowfilm_com_security_for_government.csv"
