source_url,target_url,anchor_text,alt_text,nofollow,path_type
"https://mgtfilms.com/anti-glare-window-film-chicago/","https://mgtfilms.com/sun-control-products/ultra-clear-laminated-glass/","3M™ Scotchshield™ Window Film Security System S2400","","false","2"
"https://mgtfilms.com/anti-glare-window-film-chicago/","https://mgtfilms.com/sun-control-products/ultra-clear-laminated-glass/","3M™ Ultra-Clear Solar Film for Architectural Laminated Glass","","false","2"
