source_url,target_url,anchor_text,alt_text,nofollow,path_type
"https://mgtfilms.com/blog/enhancing-school-security-with-strong-glass-a-security-film-installation/","https://mgtfilms.com/services/sun-control/","Solar Control Films","","false","2"
"https://mgtfilms.com/blog/sun-control-window-film-and-how-does-it-work/","https://mgtfilms.com/services/sun-control/","sun control window film","","false","2"
